chrX	12232005	12250794	1810030O07Rik	3.46573590279973	-
chrX	12811767	12813409	2010308F09Rik	3.20135137433194	-
chrX	12619141	12622336	5730405O15Rik	3.02812194798521	+
chrX	20374940	20437623	Araf	2.60536238993446	+
chrX	12164927	12194175	Atp6ap2	3.46573590279973	+
chrX	133277515	133337894	BC065397	0.516166553325235	+
chrX	7315639	7328023	Ccdc120	0.674523481288425	-
chrX	7170935	7182643	Ccdc22	0.409976711325654	-
chrX	20265544	20277006	Cdk16	0.814125229596746	+
chrX	100551815	100591431	Chic1	0.73640038101368	+
chrX	12858096	12871178	Ddx3x	3.46573590279973	+
chrX	72341454	72347811	Dkc1	3.46573590279973	+
chrX	71518557	71527676	Dnase1l1	2.91685277714173	-
chrX	7767001	7770024	Ebp	3.46573590279973	-
chrX	7501402	7504876	Eras	0.356055171735898	-
chrX	71630100	71638442	Fam3a	3.46573590279973	-
chrX	71558372	71565488	Fam50a	0.582427849011412	+
chrX	7815794	7829532	Ftsj1	2.91080430776637	-
chrX	100764907	100812202	Ftx	0.740631736381561	-
chrX	17135042	17149133	Fundc1	0.147736310792579	-
chrX	71673026	71674219	G6pdx	2.3475803842164	-
chrX	71550652	71552488	Gdi1	0.530775398497783	+
chrX	7581326	7594476	Glod5	0.705811202019826	-
chrX	71040554	71042955	Gm14817	3.46573590279973	+
chrX	7628717	7650082	Gm14820	3.46573590279973	+
chrX	165758554	165806122	Gm15246	0.764290979314849	+
chrX	18810089	18814982	Gm26652	3.36500100206494	-
chrX	7366891	7397693	Gripap1	0.869442576424562	+
chrX	71188131	71211696	Hcfc1	3.15658182947601	-
chrX	71024302	71032236	Idh3g	3.46573590279973	-
chrX	71674620	71688696	Ikbkg	0.766819175215153	+
chrX	17739774	17836094	Kdm6a	2.70810501021871	+
chrX	7251752	7258215	Magix	0.614958621577789	-
chrX	71326374	71330936	Mecp2	0.474182752943741	-
chrX	133268403	133277400	Morf4l2	0.566715647601491	-
chrX	34666790	34690741	Nkap	3.46573590279973	+
chrX	7418982	7451986	Otud5	2.84378139802888	+
chrX	71173578	71176080	Renbp	0.452748467127028	-
chrX	101152502	101176623	Rlim	0.24464324937388	-
chrX	19941745	19982756	Rp2	0.873331711791564	+
chrX	9735342	9793579	Rpgr	3.46573590279973	-
chrX	7469623	7471153	Slc35a2	3.46573590279973	+
chrX	19682881	19868933	Slc9a7	3.46573590279973	-
chrX	98728073	98796373	Taf1	2.09324473157216	+
chrX	7731598	7753307	Tbc1d25	3.46573590279973	-
chrX	7341778	7352323	Tfe3	0.622626572207061	+
chrX	100626856	100680296	Tsix	0.685754400328124	+
chrX	71611057	71614012	Ubl4a	0.578779111609497	-
chrX	34631673	34650317	Upf3b	3.46573590279973	-
chrX	20281086	20294811	Usp11	0.621471758955286	+
chrX	70587960	70604419	Zfp275	3.25735455179765	+
