chrX	72952271	73010038	4933407K13Rik	0.16535151681931	-
chrX	101475996	101609185	Abcb7	0.362472992732904	-
chrX	151697048	151732189	Acot9	0.482456238995291	+
chrX	92615657	92640211	Amer1	0.270998253064924	-
chrX	131252559	131256456	Armcx1	0.380318397261449	+
chrX	131221058	131231296	Armcx4	0.330927544332501	+
chrX	103222661	103320265	Atp7a	0.494987079236061	+
chrX	68673235	68746024	Cd99l2	0.293907466471059	-
chrX	154259368	154481226	Cnksr2	0.0118096530954205	-
chrX	53708062	53761020	Ddx26b	0.398422470224169	+
chrX	97972624	98013747	Dlg3	0.335817307020978	+
chrX	97171120	97592495	Eda	0.49508632255498	+
chrX	50596602	50622197	Fam122b	0.118275621647728	-
chrX	133584133	133617042	Fam199x	0.193643597286238	+
chrX	147481713	147524064	Fgd1	0.464648762979239	+
chrX	53984964	54046523	Fhl1	0.38722724280013	+
chrX	99447861	99560837	Gm14858	0.139170902254228	+
chrX	49625603	49967098	Gpc3	0.460408755265212	-
chrX	49406198	49518429	Gpc4	0.477775060095573	-
chrX	99479978	99700289	Hdac8	0.328676733455109	-
chrX	68810121	68812448	Hmgb3	0.386884009983808	+
chrX	148437940	148438985	Hsd17b10	0.401022121259082	+
chrX	148578815	148659779	Iqsec2	0.056501386885603	+
chrX	148733272	148762006	Kantr	0.477694435232276	-
chrX	149794156	149830340	Klf8	0.328907928241544	+
chrX	91480266	91499402	Klhl15	0.347953478704115	+
chrX	98469599	98492804	Med12	0.249599822375833	+
chrX	93291436	93347298	Msn	0.429249631490419	+
chrX	99200383	99273195	Nhsl2	0.268324303950683	+
chrX	83437103	83441286	Nr0b1	0.288999518620133	+
chrX	95997140	96085948	Ophn1	0.31384820193019	-
chrX	91009946	91077540	Pdk3	0.370636908588888	-
chrX	147022799	147047475	Pfkfb1	0.371105501786543	+
chrX	99709314	99839585	Phka1	0.369665316817051	-
chrX	151758461	151773010	Prdx4	0.200600631159503	-
chrX	136991152	137010679	Prps1	0.475350753455092	+
chrX	136526896	136533105	Rbm41	0.101420480361795	-
chrX	133537322	133572811	Slc25a53	0.282235409556683	-
chrX	96237920	96270067	Stard8	0.221113609528973	+
chrX	139115961	139272781	Tmem164	0.911200521566364	+
chrX	148771395	148776968	Tspyl2	0.457619171957399	-
